,Duration,IDWorker1,IDWorker2
7386,825660,205,223
7387,825720,223,662
7388,825800,223,253
7389,825800,123,253
7390,825800,123,223
7391,825860,123,253
7392,826000,79,222
7393,826020,79,154
7394,826020,123,253
7395,826080,79,222
7396,826080,123,253
7397,826120,79,222
7398,826140,79,222
7399,826160,79,222
7400,826180,79,222
7401,826200,79,222
7402,826220,79,222
7403,826240,79,222
7404,826260,123,253
7405,826300,123,253
7406,826340,79,222
7407,826360,79,222
7408,826560,123,253
7409,826620,123,253
7410,826640,123,253
7411,826660,123,253
7412,826680,123,253
7413,826700,123,253
7414,826720,123,253
7415,826760,123,253
7416,826840,119,275
7417,826860,119,275
7418,826880,123,253
7419,826940,123,253
7420,827000,123,253
7421,827100,123,253
7422,827220,123,253
7423,827240,21,101
7424,827240,123,253
7425,827260,21,101
7426,827260,123,253
7427,827280,184,751
7428,827280,123,253
7429,827300,21,29
7430,827300,184,751
7431,827300,21,101
7432,827320,184,751
7433,827340,21,101
7434,827380,253,255
7435,827380,123,255
7436,827400,21,253
7437,827400,21,101
7438,827400,101,253
7439,827420,21,101
7440,827660,662,819
7441,827680,662,819
7442,827700,662,819
7443,827760,778,875
7444,827780,778,875
7445,827800,778,875
7446,827800,662,819
7447,827820,778,875
7448,827840,662,819
7449,827840,50,80
7450,827840,778,875
7451,827860,50,80
7452,827860,662,819
7453,827860,778,875
7454,827880,778,875
7455,827880,50,80
7456,827900,179,804
7457,827900,50,80
7458,827900,662,819
7459,827900,778,875
7460,827920,179,804
7461,827920,50,80
7462,827920,662,819
7463,827920,778,875
7464,827940,50,80
7465,827940,662,819
7466,827940,778,875
7467,827960,778,875
7468,827960,50,80
7469,827980,778,875
7470,828020,819,987
7471,828040,179,804
7472,828080,120,987
7473,828200,50,80
7474,828220,50,80
7475,828240,123,172
7476,828420,21,101
7477,828440,21,101
7478,828460,21,101
7479,828500,80,102
7480,828500,50,102
7481,828520,80,102
7482,828520,50,102
7483,828540,50,102
7484,828560,50,102
7485,828580,50,80
7486,828600,50,80
7487,828740,50,80
7488,828920,196,533
7489,829080,120,172
7490,829300,50,80
7491,829340,50,80
7492,829360,50,80
7493,829420,122,153
7494,829440,122,153
7495,829640,50,80
7496,829780,267,496
7497,829920,119,804
7498,829940,119,804
7499,830000,122,153
7500,830020,122,153
7501,830200,120,172
7502,830640,122,153
7503,830660,101,179
7504,830680,101,179
7505,830740,101,179
7506,830740,153,271
7507,830760,101,179
7508,830780,101,179
7509,830780,153,271
7510,830800,101,179
7511,830800,56,132
7512,830820,101,179
7513,830840,101,179
7514,830840,50,762
7515,830860,101,179
7516,830860,50,762
7517,830880,101,179
7518,830900,50,762
7519,830920,271,492
7520,830920,101,179
7521,830940,271,492
7522,830940,101,179
7523,830960,271,492
7524,830960,101,179
7525,830980,271,492
7526,831000,271,492
7527,831020,271,492
7528,831020,101,179
7529,831040,271,492
7530,831040,101,179
7531,831060,271,492
7532,831060,101,179
7533,831080,271,492
7534,831080,101,179
7535,831100,101,179
7536,831100,150,499
7537,831100,271,492
7538,831100,120,819
7539,831100,120,172
7540,831120,271,492
7541,831120,120,819
7542,831120,101,179
7543,831140,101,179
7544,831160,271,492
7545,831160,101,179
7546,831180,271,492
7547,831180,101,179
7548,831200,271,492
7549,831200,101,179
7550,831200,311,662
7551,831220,101,179
7552,831240,101,179
7553,831240,150,499
7554,831260,271,492
7555,831260,101,179
7556,831280,271,492
7557,831280,101,179
7558,831300,101,179
7559,831300,222,267
7560,831320,101,179
7561,831340,101,179
7562,831360,271,492
7563,831360,101,179
7564,831380,120,819
7565,831380,101,179
7566,831400,150,499
7567,831400,101,179
7568,831420,101,179
7569,831440,101,179
7570,831460,101,179
7571,831480,271,492
7572,831480,222,267
7573,831500,271,492
7574,831500,101,179
7575,831520,271,492
7576,831520,101,179
7577,831540,271,492
7578,831540,101,179
7579,831560,271,492
7580,831560,101,179
7581,831580,271,492
7582,831580,101,179
7583,831600,271,492
7584,831600,101,179
7585,831620,271,492
7586,831620,101,179
7587,831620,29,123
7588,831640,101,179
7589,831680,271,492
7590,831680,222,267
7591,831700,271,492
7592,831700,150,153
7593,831720,271,492
7594,831740,271,492
7595,831760,271,492
7596,831840,101,179
7597,831840,122,154
7598,831840,271,492
7599,831860,122,154
7600,831860,101,179
7601,831940,122,154
7602,832140,122,154
7603,832280,804,875
7604,832320,79,196
7605,832380,153,271
7606,832400,153,271
7607,832420,481,709
7608,832420,153,271
7609,832440,153,271
7610,832460,153,271
7611,832480,153,271
7612,832560,533,601
7613,833260,154,709
7614,833280,154,709
7615,833280,154,533
7616,833280,271,533
7617,833460,95,662
7618,833540,95,662
7619,833560,95,662
7620,833600,95,662
7621,833620,95,662
7622,833640,150,271
7623,833640,95,662
7624,833660,150,271
7625,833660,95,662
7626,833680,150,271
7627,833680,95,662
7628,833700,150,271
7629,833700,95,662
7630,833720,150,271
7631,833720,95,662
7632,833740,150,271
7633,833740,95,662
7634,833760,150,271
7635,833780,150,271
7636,833800,150,271
7637,833800,95,662
7638,834640,153,492
7639,835500,150,271
7640,835520,150,271
7641,835540,150,271
7642,835560,150,271
7643,835580,150,271
7644,835600,150,271
7645,835620,150,271
7646,835660,150,271
7647,835680,150,271
7648,835700,150,271
7649,835720,150,271
7650,835800,211,213
7651,835880,311,662
7652,835900,311,662
7653,835920,311,662
7654,835960,311,662
7655,835980,211,662
7656,836000,211,311
7657,836100,205,662
7658,836120,205,662
7659,836140,205,662
7660,836600,154,492
7661,836600,153,271
7662,836660,153,271
7663,836680,154,271
7664,836760,122,533
7665,836780,122,533
7666,836820,122,154
7667,836840,122,154
7668,836880,122,154
7669,836980,95,253
7670,836980,122,154
7671,837000,95,253
7672,837040,123,253
7673,837080,311,662
7674,837080,223,311
7675,837080,223,662
7676,837100,205,311
7677,837120,223,311
7678,837140,223,311
7679,837380,122,154
7680,837500,123,253
7681,837560,123,253
7682,837860,164,603
7683,837880,268,778
7684,838000,164,603
7685,838080,153,492
7686,838080,122,153
7687,838100,122,153
7688,838180,153,492
7689,838200,153,492
7690,838580,56,132
7691,838640,95,222
7692,838660,95,222
7693,838680,95,222
7694,838700,268,778
7695,838700,95,222
7696,838740,268,778
7697,838780,268,778
7698,838800,268,778
7699,838800,95,222
7700,838820,95,222
7701,838840,95,222
7702,838900,95,222
7703,838940,95,222
7704,839000,95,222
7705,839060,95,222
7706,839160,56,132
7707,839220,164,603
7708,839280,56,132
7709,839340,50,804
7710,839400,119,804
7711,839620,56,132
7712,839660,211,335
7713,839900,271,492
7714,839920,271,492
7715,839920,164,603
7716,839940,271,492
7717,839960,271,492
7718,839980,271,492
7719,840040,164,603
7720,840120,222,267
7721,840320,119,804
7722,840360,39,119
7723,840380,39,119
7724,840460,39,119
7725,840480,39,119
7726,841160,153,271
7727,841200,153,492
7728,841220,153,271
7729,841740,164,603
7730,841940,21,101
7731,841960,164,603
7732,841960,21,101
7733,841980,179,209
7734,842000,17,102
7735,842000,179,209
7736,842020,17,102
7737,842020,179,209
7738,842060,17,102
7739,842060,56,132
7740,842080,17,102
7741,842080,56,132
7742,842120,56,132
7743,842140,56,132
7744,842160,56,132
7745,842200,56,132
7746,842340,56,132
7747,842460,56,132
7748,842480,56,132
7749,842500,153,271
7750,842520,154,271
7751,842520,56,132
7752,842520,153,271
7753,842540,205,311
7754,842560,122,154
7755,842560,56,132
7756,842580,122,271
7757,842580,122,154
7758,842620,122,154
7759,842620,56,132
7760,842640,122,154
7761,842660,56,132
7762,842680,56,132
7763,842700,56,132
7764,842740,56,132
7765,842760,56,132
7766,842800,56,132
7767,842820,56,132
7768,842840,271,492
7769,842860,271,492
7770,842860,56,132
7771,842880,271,492
7772,842880,56,132
7773,842900,271,492
7774,842920,271,492
7775,842940,271,492
7776,842940,56,132
7777,842960,271,492
7778,842980,271,492
7779,843000,271,492
7780,843000,56,132
7781,843020,271,492
7782,843040,271,492
7783,843040,56,132
7784,843060,271,492
7785,843080,271,492
7786,843240,271,492
7787,843240,123,253
7788,843280,268,804
7789,843300,268,804
7790,843320,271,492
7791,843320,268,804
7792,843340,268,804
7793,843400,268,804
7794,843420,271,492
7795,843420,268,804
7796,843440,268,804
7797,843460,268,804
7798,843480,211,804
7799,843480,268,804
7800,843500,211,804
7801,843560,271,492
7802,843580,271,492
7803,843640,271,492
7804,843660,271,492
7805,843680,271,492
7806,843720,271,492
7807,843720,211,213
7808,843740,56,132
7809,843760,56,132
7810,843880,271,492
7811,843940,271,492
7812,843960,271,492
7813,843980,271,492
7814,844000,271,492
7815,844020,271,492
7816,844020,56,132
7817,844060,271,492
7818,844060,56,132
7819,844640,164,603
7820,844660,164,603
7821,845940,271,492
7822,894300,150,499
7823,895280,150,533
7824,895400,240,938
7825,895680,150,533
7826,895800,56,102
7827,896000,119,804
7828,896020,119,804
7829,896040,119,804
7830,896040,39,819
7831,896060,150,533
7832,896080,119,804
7833,896100,119,804
7834,896280,39,779
7835,896320,39,779
7836,896360,39,779
7837,896420,39,779
7838,896440,39,779
7839,896560,39,779
7840,896580,113,779
7841,896580,39,113
7842,896720,273,826
7843,896740,39,819
7844,896740,39,662
7845,896740,779,819
7846,896780,779,819
7847,896860,662,779
7848,896880,662,779
7849,896880,779,819
7850,896900,779,819
7851,896920,779,819
7852,897200,153,271
7853,897200,779,819
7854,897220,205,662
7855,897220,153,271
7856,897260,779,819
7857,897280,779,819
7858,897300,113,194
7859,897300,779,819
7860,897320,113,194
7861,897340,113,194
7862,897340,779,819
7863,897460,184,273
7864,897540,113,194
7865,897560,113,194
7866,897600,113,194
7867,897660,56,132
7868,897660,50,102
7869,897700,113,194
7870,897780,56,132
7871,897820,95,939
7872,897820,39,123
7873,897840,95,939
7874,897840,39,123
7875,897840,56,132
7876,897860,56,132
7877,897880,56,132
7878,897900,56,132
7879,897900,63,481
7880,897920,194,939
7881,897920,56,132
7882,897920,63,481
7883,897940,95,194
7884,897960,56,132
7885,897980,87,265
7886,897980,35,265
7887,898000,87,265
7888,898000,56,132
7889,898020,87,265
7890,898060,50,285
7891,898100,56,132
7892,898120,56,132
7893,898120,172,779
7894,898140,56,132
7895,898140,63,481
7896,898160,56,132
7897,898200,56,132
7898,898220,56,132
7899,898220,63,481
7900,898260,56,132
7901,898260,268,804
7902,898260,63,481
7903,898280,268,804
7904,898280,63,481
7905,898300,56,132
7906,898300,268,804
7907,898300,63,481
7908,898320,56,132
7909,898320,268,804
7910,898320,63,481
7911,898340,268,804
7912,898360,56,132
7913,898360,63,481
7914,898380,56,132
7915,898380,63,481
7916,898420,63,481
7917,898500,63,481
7918,898520,63,481
7919,898540,63,481
7920,898560,63,481
7921,898580,63,481
7922,898600,63,481
7923,898620,56,132
7924,898620,63,481
7925,898640,63,481
7926,898660,63,481
7927,898680,63,481
7928,898700,63,481
7929,898720,63,481
7930,898740,63,481
7931,898760,119,804
7932,898760,63,481
7933,898780,63,481
7934,898800,63,481
7935,898820,63,481
7936,898840,63,481
7937,898860,63,481
7938,898880,63,481
7939,898900,63,481
7940,898920,63,481
7941,898940,63,481
7942,898960,184,751
7943,898960,63,481
7944,898980,63,481
7945,899000,184,751
7946,899020,184,751
7947,899040,184,751
7948,899060,184,751
7949,899080,184,751
7950,899100,184,751
7951,899120,184,751
7952,899140,184,751
7953,899160,184,751
7954,899180,184,751
7955,899200,184,751
7956,899220,184,751
7957,899220,63,481
7958,899240,311,939
7959,899240,184,751
7960,899260,311,939
7961,899260,184,751
7962,899280,311,939
7963,899280,184,751
7964,899300,184,751
7965,899320,63,481
7966,899320,285,431
7967,899320,184,751
7968,899340,80,102
7969,899340,184,751
7970,899360,184,751
7971,899380,184,751
7972,899380,285,875
7973,899400,184,751
7974,899420,184,751
7975,899420,285,875
7976,899440,285,875
7977,899460,285,875
7978,899480,285,875
7979,899480,481,709
7980,899500,285,875
7981,899520,265,826
7982,899520,184,751
7983,899520,285,875
7984,899560,184,751
7985,899580,265,826
7986,899580,122,154
7987,899600,122,154
7988,899600,285,875
7989,899620,265,826
7990,899620,122,154
7991,899620,285,875
7992,899640,122,154
7993,899640,285,875
7994,899660,240,804
7995,899660,113,939
7996,899680,113,939
7997,899680,265,431
7998,899700,265,431
7999,899700,285,875
8000,899720,113,939
8001,899720,285,875
8002,899740,113,939
8003,899740,285,875
8004,899760,113,939
8005,899760,285,875
8006,899780,113,939
8007,899800,113,939
8008,899820,265,285
8009,899820,113,939
8010,899900,122,154
8011,899920,122,154
8012,899940,122,154
8013,899980,63,481
8014,900040,265,826
8015,900140,184,751
8016,900160,184,751
8017,900180,184,751
8018,900200,184,751
8019,900220,184,751
8020,900240,184,751
8021,900260,184,751
8022,900280,184,751
8023,900320,184,751
8024,900360,184,751
8025,900360,273,826
8026,900720,63,499
8027,900740,39,123
8028,900740,123,172
8029,900820,63,87
8030,900840,285,431
8031,900860,39,123
8032,900900,39,496
8033,900920,39,496
8034,900940,39,496
8035,901040,63,481
8036,901060,29,39
8037,901140,113,194
8038,901140,79,123
8039,901180,123,253
8040,901200,123,253
8041,901220,63,153
8042,901240,63,153
8043,901280,79,253
8044,901280,123,253
8045,901300,79,253
8046,901480,63,153
8047,901500,134,784
8048,901520,134,784
8049,901540,134,784
8050,901580,134,784
8051,901620,134,784
8052,901640,134,784
8053,901640,35,778
8054,901680,134,784
8055,901700,134,784
8056,901720,134,784
8057,901760,134,784
8058,901780,285,875
8059,901780,134,784
8060,901800,134,784
8061,901820,134,784
8062,901840,134,784
8063,901840,63,153
8064,901860,134,784
8065,901860,63,153
8066,901880,134,784
8067,901900,134,784
8068,901920,285,875
8069,901920,63,153
8070,901940,63,153
8071,901940,79,253
8072,901960,134,784
8073,901960,63,153
8074,901980,134,784
8075,901980,63,153
8076,902000,63,153
8077,902020,285,875
8078,902020,63,153
8079,902040,79,253
8080,902040,63,153
8081,902060,63,153
8082,902060,79,253
8083,902080,285,875
8084,902080,63,153
8085,902080,123,253
8086,902100,743,826
8087,902100,285,875
8088,902120,285,875
8089,902140,285,875
8090,902160,285,875
8091,902180,285,875
8092,902200,285,875
8093,902200,79,253
8094,902240,79,123
8095,902260,79,123
8096,902280,79,123
8097,902280,29,39
8098,902300,79,123
8099,902320,79,123
8100,902340,79,123
8101,902400,79,123
8102,902560,123,253
8103,902880,123,253
8104,902940,123,253
8105,902960,123,253
8106,903020,123,253
8107,903040,123,253
8108,903060,123,253
8109,903080,123,253
8110,903100,123,253
8111,903120,123,253
8112,903140,123,253
8113,903160,123,253
8114,903180,123,253
8115,903200,132,603
8116,903200,123,253
8117,903220,123,253
8118,903240,123,253
8119,903260,123,253
8120,903280,123,253
8121,903300,153,271
8122,903300,123,253
8123,903320,153,271
8124,903320,123,253
8125,903340,153,271
8126,903340,123,253
8127,903360,184,751
8128,903360,153,271
8129,903360,123,253
8130,903380,184,751
8131,903380,153,271
8132,903380,123,253
8133,903400,123,253
8134,903420,123,253
8135,903440,123,253
8136,903460,184,751
8137,903460,123,253
8138,903480,184,751
8139,903480,123,253
8140,903500,35,743
8141,903500,123,253
8142,903520,123,253
8143,903540,184,751
8144,903540,123,253
8145,903560,184,751
8146,903560,123,253
8147,903580,184,751
8148,903580,123,253
8149,903600,184,751
8150,903600,123,253
8151,903620,184,751
8152,903620,123,253
8153,903640,184,751
8154,903640,123,253
8155,903660,184,751
8156,903660,123,253
8157,903680,184,751
8158,903680,123,253
8159,903700,123,253
8160,903700,184,751
8161,903720,123,253
8162,903720,184,751
8163,903740,123,253
8164,903740,184,751
8165,903760,184,751
8166,903760,123,253
8167,903780,184,751
8168,903780,123,253
8169,903800,184,751
8170,903800,123,253
8171,903820,123,253
8172,903820,240,804
8173,903820,184,751
8174,903840,240,804
8175,903860,240,804
8176,903860,184,751
8177,903880,184,751
8178,903900,184,751
8179,903920,184,751
8180,903920,123,253
8181,903940,123,253
8182,903960,123,253
8183,903960,119,804
8184,903980,123,253
8185,903980,119,804
8186,904000,105,779
8187,904000,123,253
8188,904000,184,751
8189,904020,184,751
8190,904020,123,253
8191,904040,184,751
8192,904060,184,751
8193,904120,184,751
8194,904120,123,253
8195,904140,123,253
8196,904160,123,253
8197,904180,123,253
8198,904200,119,804
8199,904200,123,253
8200,904220,123,253
8201,904240,123,253
8202,904260,273,778
8203,904260,123,253
8204,904280,273,778
8205,904280,123,253
8206,904300,273,778
8207,904300,123,253
8208,904320,273,778
8209,904320,123,253
8210,904340,273,778
8211,904340,123,253
8212,904360,273,778
8213,904360,123,253
8214,904380,123,253
8215,904460,123,253
8216,904480,123,253
8217,904500,123,253
8218,904520,123,253
8219,904540,123,253
8220,904560,123,253
8221,904580,123,253
8222,904600,123,253
8223,904620,119,240
8224,904620,123,253
8225,904640,119,240
8226,904660,119,240
8227,904680,119,240
8228,904680,123,253
8229,904700,119,240
8230,904700,123,253
8231,904720,123,253
8232,904740,132,164
8233,904740,751,778
8234,904740,123,253
8235,904740,119,240
8236,904760,132,164
8237,904760,751,778
8238,904760,123,253
8239,904780,132,164
8240,904780,123,253
8241,904800,119,240
8242,904800,123,253
8243,904840,123,253
8244,904860,119,132
8245,904860,123,253
8246,904880,119,132
8247,904920,132,164
8248,904940,123,253
8249,904960,123,253
8250,904960,255,778
8251,904980,123,253
8252,905000,123,253
8253,905020,123,253
8254,905120,123,253
8255,905140,123,253
8256,905160,123,253
8257,905180,123,253
8258,905200,123,253
8259,905220,123,253
8260,905240,132,164
8261,905240,123,253
8262,905260,123,253
8263,905280,123,253
8264,905300,123,253
8265,905340,123,253
8266,905360,123,253
8267,905380,123,253
8268,905400,123,253
8269,905420,184,751
8270,905420,123,253
8271,905440,123,253
8272,905460,132,164
8273,905460,184,751
8274,905460,123,253
8275,905480,184,751
8276,905480,194,987
8277,905480,123,253
8278,905500,184,751
8279,905500,123,253
8280,905520,184,751
8281,905520,123,253
8282,905540,184,751
8283,905540,123,253
8284,905560,123,253
8285,905580,123,253
8286,905600,123,253
8287,905680,123,253
8288,905720,123,253
8289,905740,123,253
8290,905760,123,253
8291,905780,184,751
8292,905780,123,253
8293,905800,184,751
8294,905800,123,253
8295,905820,123,253
8296,905840,123,253
8297,905900,123,253
8298,905920,123,253
8299,905940,153,271
8300,905940,123,253
8301,906120,123,253
8302,906140,123,253
8303,906160,123,253
8304,906200,778,826
8305,906200,123,253
8306,906240,778,826
8307,906260,778,826
8308,906300,123,253
8309,906320,778,826
8310,906320,123,253
8311,906340,778,826
8312,906360,240,804
8313,906360,778,826
8314,906360,123,253
8315,906380,240,804
8316,906380,778,826
8317,906400,240,804
8318,906400,778,826
8319,906400,123,253
8320,906420,240,804
8321,906420,123,253
8322,906440,240,804
8323,906440,743,778
8324,906440,123,253
8325,906460,743,778
8326,906460,123,253
8327,906480,123,253
8328,906500,240,804
8329,906500,123,253
8330,906520,240,804
8331,906520,123,253
8332,906540,240,804
8333,906540,123,253
8334,906560,240,804
8335,906580,240,804
8336,906600,240,804
8337,906620,240,804
8338,906640,240,804
8339,906660,240,804
8340,906680,240,804
8341,906700,240,804
8342,906780,123,253
8343,906800,123,253
8344,906820,123,253
8345,906840,123,253
8346,906900,240,804
8347,906920,240,804
8348,906920,39,205
8349,906920,123,253
8350,906940,240,804
8351,906960,123,253
8352,906980,63,164
8353,906980,153,271
8354,906980,123,253
8355,906980,240,804
8356,907000,240,804
8357,907000,123,253
8358,907020,56,804
8359,907020,123,253
8360,907040,123,253
8361,907060,123,253
8362,907080,123,253
8363,907160,123,253
8364,907180,123,253
8365,907200,164,987
8366,907200,123,253
8367,907220,123,253
8368,907280,164,987
8369,907300,123,253
8370,907300,164,987
8371,907300,499,533
8372,907320,164,987
8373,907340,164,987
8374,907380,63,154
8375,907380,172,875
8376,907500,29,194
8377,907680,39,181
8378,907820,39,194
8379,907840,154,181
8380,907880,122,154
8381,907960,50,134
8382,907980,134,875
8383,907980,50,134
8384,908000,134,875
8385,908000,50,875
8386,908000,50,134
8387,908020,134,875
8388,908020,50,875
8389,908020,39,194
8390,908040,39,181
8391,908040,134,875
8392,908040,181,194
8393,908040,50,875
8394,908040,39,194
8395,908060,134,875
8396,908060,50,875
8397,908080,134,875
8398,908080,50,875
8399,908100,134,875
8400,908120,134,875
8401,908140,134,875
8402,908140,50,875
8403,908160,134,875
8404,908180,134,875
8405,908200,134,875
8406,908300,134,765
8407,908300,50,134
8408,908360,134,765
8409,908360,134,311
8410,908380,311,765
8411,908380,50,285
8412,908400,50,134
8413,908480,134,311
8414,908700,120,265
8415,909000,122,153
8416,909020,122,153
8417,909360,255,743
8418,909500,153,271
8419,909520,134,431
8420,909520,134,285
8421,909520,50,134
8422,909540,134,285
8423,909560,134,285
8424,909580,134,285
8425,909580,50,134
8426,909600,150,448
8427,909600,134,285
8428,909600,285,431
8429,909600,50,134
8430,909620,134,285
8431,909620,50,134
8432,909640,285,431
8433,909640,134,285
8434,909640,50,134
8435,909660,134,285
8436,909700,134,285
8437,909700,50,134
8438,909720,134,285
8439,909720,50,134
8440,909740,134,285
8441,909760,50,134
8442,909780,50,134
8443,909840,134,285
8444,909840,50,134
8445,909860,134,285
8446,909920,134,285
8447,909920,285,431
8448,909940,285,431
8449,910200,123,223
8450,910260,285,431
8451,910360,48,209
8452,910420,255,826
8453,910480,48,209
8454,910760,205,819
8455,910780,205,819
8456,910940,132,779
8457,911020,56,132
8458,911020,779,987
8459,911020,164,311
8460,911080,164,172
8461,911100,164,172
8462,911120,164,172
8463,911180,164,172
8464,911360,123,253
8465,911420,743,784
8466,911440,743,784
8467,911460,743,784
8468,911480,743,784
8469,911500,39,194
8470,911520,63,481
8471,911520,39,194
8472,911540,39,87
8473,911540,743,784
8474,911560,39,87
8475,911580,39,194
8476,911660,39,194
8477,911680,39,194
8478,911700,39,743
8479,911700,39,194
8480,911720,39,743
8481,911720,39,194
8482,911740,63,481
8483,911740,123,253
8484,911740,39,194
8485,911760,39,194
8486,911780,123,765
8487,911880,123,743
8488,911880,123,253
8489,911920,123,253
8490,911940,123,253
8491,911960,123,253
8492,911980,123,743
8493,911980,63,709
8494,912020,123,253
8495,912080,39,194
8496,912100,39,194
8497,912120,39,194
8498,912140,39,194
8499,912180,123,164
8500,912180,39,194
8501,912200,123,164
8502,912200,39,194
8503,912220,123,164
8504,912220,39,194
8505,912240,123,164
8506,912260,164,253
8507,912300,164,253
8508,912320,164,253
8509,912340,164,253
8510,912340,123,164
8511,912360,164,253
8512,912360,123,164
8513,912380,164,253
8514,912380,123,164
8515,912400,164,253
8516,912400,123,164
8517,912420,164,253
8518,912420,123,164
8519,912420,123,253
8520,912440,123,164
8521,912440,123,253
8522,912440,164,253
8523,912460,63,481
8524,912460,123,164
8525,912460,123,253
8526,912460,164,253
8527,912480,164,253
8528,912480,123,164
8529,912480,63,481
8530,912500,63,481
8531,912500,123,164
8532,912500,164,253
8533,912520,63,481
8534,912520,123,164
8535,912540,123,253
8536,912540,164,253
8537,912540,123,164
8538,912560,123,164
8539,912560,123,253
8540,912560,164,253
8541,912580,123,164
8542,912580,123,253
8543,912580,164,253
8544,912600,123,164
8545,912600,123,253
8546,912620,164,253
8547,912620,123,164
8548,912640,164,253
8549,912640,123,253
8550,912660,603,791
8551,912660,123,164
8552,912660,123,253
8553,912660,164,253
8554,912680,123,164
8555,912680,123,253
8556,912680,164,253
8557,912700,603,791
8558,912700,118,164
8559,912700,123,253
8560,912700,123,164
8561,912700,164,253
8562,912720,164,253
8563,912720,123,164
8564,912740,603,791
8565,912740,123,253
8566,912740,123,164
8567,912740,164,253
8568,912760,164,253
8569,912760,123,164
8570,912760,123,253
8571,912780,164,253
8572,912780,123,164
8573,912800,123,164
8574,912820,164,253
8575,912820,123,164
8576,912840,164,253
8577,912840,123,164
8578,912860,123,164
8579,912880,123,164
8580,912900,123,164
8581,912920,164,253
8582,912920,123,164
8583,912940,123,164
8584,912960,123,164
8585,912960,164,253
8586,912980,123,164
8587,913000,164,253
8588,913000,123,164
8589,913080,164,253
8590,913080,123,164
8591,913100,123,164
8592,913180,784,875
8593,913460,134,751
8594,913480,134,751
8595,913480,95,662
8596,913540,134,184
8597,913540,184,751
8598,913540,134,751
8599,913560,134,184
8600,913560,184,751
8601,913560,134,751
8602,913600,184,751
8603,913600,123,253
8604,913640,95,181
8605,913680,134,751
8606,913720,134,751
8607,913720,95,819
8608,913740,134,751
8609,913780,95,819
8610,913780,164,533
8611,913780,134,751
8612,913800,122,533
8613,913800,122,164
8614,913820,122,533
8615,913840,122,533
8616,913840,134,751
8617,913860,134,751
8618,913860,95,819
8619,913880,134,751
8620,913880,95,819
8621,913960,134,751
8622,913980,134,751
8623,914000,134,751
8624,914020,134,751
8625,914040,134,751
8626,914080,134,751
8627,914100,134,751
8628,914120,95,819
8629,914140,134,751
8630,914160,134,751
8631,914180,134,751
8632,914180,87,265
8633,914200,80,285
8634,914200,87,265
8635,914220,80,285
8636,914220,134,751
8637,914240,134,751
8638,914240,80,285
8639,914240,87,265
8640,914240,223,448
8641,914260,63,481
8642,914260,87,265
8643,914260,95,123
8644,914260,134,751
8645,914260,63,223
8646,914260,80,285
8647,914280,134,751
8648,914280,80,285
8649,914300,134,751
8650,914320,223,791
8651,914320,134,751
8652,914340,80,285
8653,914340,134,751
8654,914360,80,285
8655,914360,265,743
8656,914380,80,285
8657,914380,134,751
8658,914380,265,743
8659,914400,134,751
8660,914460,80,285
8661,914480,63,533
8662,914480,265,743
8663,914500,63,533
8664,914520,63,533
8665,914540,63,533
8666,914560,63,533
8667,914580,63,533
8668,914620,779,819
8669,914640,481,533
8670,914640,63,499
8671,914640,265,743
8672,914660,63,481
8673,914660,265,743
8674,914680,153,271
8675,914680,63,481
8676,914700,265,743
8677,914700,63,481
8678,914720,63,481
8679,914740,63,481
8680,914760,63,481
8681,914780,63,481
8682,914780,265,743
8683,914800,63,481
8684,914800,311,662
8685,914800,265,743
8686,914820,265,743
8687,914820,311,662
8688,914820,63,481
8689,914840,311,662
8690,914840,265,743
8691,914860,311,662
8692,914860,265,743
8693,914880,311,662
8694,914900,311,662
8695,914920,311,662
8696,914940,311,662
8697,914960,311,662
8698,914980,311,662
8699,915000,311,662
8700,915020,311,662
8701,915040,311,662
8702,915060,311,662
8703,915080,311,662
8704,915100,154,499
8705,915100,311,662
8706,915120,154,499
8707,915140,265,743
8708,915160,63,499
8709,915220,63,481
8710,915300,311,662
8711,915320,311,662
8712,915440,154,271
8713,915640,311,662
8714,915660,779,819
8715,915660,311,662
8716,915700,311,819
8717,915720,779,819
8718,915720,311,819
8719,915840,223,791
8720,915880,273,778
8721,915900,311,662
8722,916040,265,743
8723,916140,172,779
8724,916420,194,311
8725,916440,194,311
8726,916460,271,533
8727,916460,194,311
8728,916460,153,533
8729,916480,153,271
8730,916500,265,743
8731,916560,194,311
8732,916580,194,311
8733,916600,63,709
8734,916600,194,311
8735,916860,153,271
8736,916880,153,271
8737,916900,153,271
8738,916980,285,875
8739,917020,63,481
8740,917180,153,271
8741,917220,153,271
8742,917260,153,271
8743,917300,265,743
8744,917320,153,271
8745,917360,153,271
8746,917380,268,826
8747,917380,153,271
8748,917400,153,271
8749,917480,153,271
8750,917500,153,271
8751,917520,153,271
8752,917540,153,271
8753,917560,153,271
8754,917700,285,875
8755,917740,153,271
8756,917760,153,271
8757,917800,285,875
8758,917800,63,481
8759,917820,153,271
8760,917820,63,481
8761,917840,153,271
8762,917840,63,481
8763,917860,194,311
8764,917860,153,271
8765,917860,63,481
8766,917880,194,311
8767,917880,153,271
8768,917880,63,481
8769,917900,153,271
8770,917900,63,481
8771,917920,153,271
8772,917920,63,481
8773,917940,153,271
8774,917960,63,481
8775,918000,153,271
8776,918000,265,743
8777,918020,153,271
8778,918020,265,743
8779,918040,153,271
8780,918040,265,743
8781,918060,153,271
8782,918080,153,271
8783,918100,153,271
