,Duration,IDWorker1,IDWorker2
72530,981420,120,372
72531,981440,120,372
72532,981460,193,250
72533,981480,74,193
72534,981500,193,250
72535,981520,193,250
72536,981520,80,894
72537,981540,193,250
72538,981560,193,250
72539,981880,80,894
72540,981900,270,520
72541,982000,510,1485
72542,982200,295,909
72543,982300,510,1485
72544,982420,178,259
72545,982740,184,893
72546,982820,270,520
72547,982840,270,520
72548,982860,270,520
72549,982880,80,889
72550,982920,322,634
72551,982980,198,626
72552,983100,921,1485
72553,983120,921,1485
72554,983160,921,1485
72555,983180,921,1485
72556,983200,197,1342
72557,983200,172,510
72558,983200,510,893
72559,983220,172,510
72560,983240,172,510
72561,983240,921,1485
72562,983260,172,510
72563,983260,921,1485
72564,983280,921,1485
72565,983280,486,510
72566,983300,172,893
72567,983300,172,510
72568,983300,921,1485
72569,983300,172,486
72570,983320,172,893
72571,983320,921,1485
72572,983340,172,893
72573,983340,486,893
72574,983360,921,1485
72575,983360,197,502
72576,983360,172,486
72577,983380,172,1485
72578,983400,119,198
72579,983420,122,407
72580,983420,119,198
72581,983440,172,893
72582,983440,119,198
72583,983440,172,510
72584,983440,172,486
72585,983460,119,198
72586,983460,486,893
72587,983500,921,1485
72588,983520,193,250
72589,983540,193,250
72590,983540,510,893
72591,983560,193,250
72592,983560,197,502
72593,983580,197,502
72594,983600,886,1492
72595,983620,193,250
72596,983640,193,250
72597,983660,193,250
72598,983680,886,1209
72599,983700,886,1492
72600,983700,886,1209
72601,983700,1209,1492
72602,983700,193,250
72603,983700,510,893
72604,983720,886,1492
72605,983720,886,1209
72606,983720,193,250
72607,983740,193,250
72608,983740,886,1492
72609,983740,886,1209
72610,983740,1209,1492
72611,983740,413,461
72612,983740,921,1485
72613,983760,193,250
72614,983760,510,893
72615,983780,486,893
72616,983800,197,1492
72617,983800,510,893
72618,983820,886,1492
72619,983820,432,977
72620,983820,510,893
72621,983840,886,1492
72622,983840,510,893
72623,983860,886,1492
72624,983860,886,1209
72625,983880,119,198
72626,983900,172,510
72627,983920,886,1492
72628,983920,119,198
72629,983940,809,894
72630,983960,809,894
72631,983980,809,894
72632,984000,638,867
72633,984000,809,894
72634,984020,638,867
72635,984020,809,894
72636,984040,638,867
72637,984040,809,894
72638,984060,886,1492
72639,984060,638,867
72640,984080,886,1492
72641,984080,638,867
72642,984100,172,867
72643,984100,886,1209
72644,984100,510,867
72645,984120,172,867
72646,984120,270,520
72647,984120,886,1209
72648,984120,1209,1492
72649,984120,510,867
72650,984140,510,867
72651,984160,510,867
72652,984180,638,867
72653,984180,510,638
72654,984200,270,520
72655,984220,1209,1492
72656,984260,577,1485
72657,984280,407,923
72658,984280,413,475
72659,984280,510,867
72660,984280,577,1485
72661,984300,270,520
72662,984300,413,475
72663,984300,407,923
72664,984320,172,867
72665,984320,270,520
72666,984320,413,475
72667,984340,577,1485
72668,984340,122,407
72669,984340,270,520
72670,984340,510,867
72671,984340,172,867
72672,984340,407,923
72673,984360,172,867
72674,984360,270,520
72675,984380,172,867
72676,984380,577,1485
72677,984400,172,867
72678,984400,270,520
72679,984400,172,510
72680,984420,172,867
72681,984420,270,520
72682,984420,172,510
72683,984440,172,867
72684,984440,577,1485
72685,984460,79,156
72686,984460,270,520
72687,984480,577,1485
72688,984500,172,867
72689,984500,248,486
72690,984500,577,1485
72691,984520,172,867
72692,984520,248,486
72693,984520,1209,1492
72694,984520,172,486
72695,984520,577,1485
72696,984540,172,867
72697,984540,894,939
72698,984560,809,939
72699,984560,407,923
72700,984560,577,1485
72701,984580,55,1485
72702,984580,55,577
72703,984580,577,1485
72704,984600,80,582
72705,984600,200,977
72706,984600,577,1485
72707,984620,270,520
72708,984620,407,923
72709,984620,80,582
72710,984620,577,1485
72711,984640,577,1485
72712,984640,80,582
72713,984640,156,909
72714,984660,80,582
72715,984660,577,1485
72716,984680,172,867
72717,984700,248,638
72718,984700,18,889
72719,984700,172,638
72720,984700,510,867
72721,984700,510,638
72722,984700,172,867
72723,984700,248,486
72724,984720,248,486
72725,984720,80,582
72726,984720,486,638
72727,984720,172,486
72728,984740,122,407
72729,984740,172,510
72730,984740,27,147
72731,984740,172,248
72732,984740,790,939
72733,984740,172,486
72734,984760,248,510
72735,984760,172,510
72736,984760,80,582
72737,984760,122,407
72738,984760,790,939
72739,984760,248,486
72740,984780,413,475
72741,984780,80,582
72742,984780,172,510
72743,984800,27,487
72744,984800,172,510
72745,984800,80,582
72746,984820,147,487
72747,984820,172,510
72748,984820,250,1238
72749,984820,525,582
72750,984820,122,407
72751,984820,790,939
72752,984820,80,525
72753,984840,147,487
72754,984840,172,510
72755,984840,250,1238
72756,984840,122,790
72757,984840,525,582
72758,984840,122,407
72759,984840,407,790
72760,984840,790,939
72761,984860,270,520
72762,984860,250,1238
72763,984860,122,939
72764,984880,122,790
72765,984880,250,1238
72766,984900,117,200
72767,984900,80,525
72768,984900,79,134
72769,984900,80,889
72770,984900,131,1164
72771,984920,122,790
72772,984920,131,1164
72773,984920,525,582
72774,984920,80,889
72775,984920,790,939
72776,984920,80,525
72777,984940,71,387
72778,984940,80,889
72779,984940,582,889
72780,984960,122,939
72781,984960,525,582
72782,984960,525,889
72783,984960,122,407
72784,984960,80,889
72785,984960,71,147
72786,984960,80,525
72787,984960,582,889
72788,984980,71,147
72789,984980,80,582
72790,984980,525,582
72791,985000,122,939
72792,985000,147,387
72793,985000,525,582
72794,985000,80,582
72795,985000,80,889
72796,985000,71,147
72797,985020,525,889
72798,985020,80,889
72799,985020,577,1485
72800,985040,80,889
72801,985040,407,939
72802,985040,248,465
72803,985060,71,387
72804,985060,577,1485
72805,985060,80,582
72806,985060,147,387
72807,985060,80,889
72808,985060,71,147
72809,985080,80,889
72810,985080,71,147
72811,985080,80,582
72812,985080,582,889
72813,985080,577,1485
72814,985100,525,582
72815,985100,80,889
72816,985100,147,387
72817,985100,582,889
72818,985100,80,582
72819,985120,577,1485
72820,985120,80,582
72821,985120,248,465
72822,985120,80,889
72823,985120,71,147
72824,985120,407,939
72825,985140,122,407
72826,985140,1209,1492
72827,985140,71,147
72828,985140,80,582
72829,985140,80,889
72830,985160,80,582
72831,985160,80,889
72832,985160,71,147
72833,985160,147,387
72834,985160,20,1209
72835,985180,80,582
72836,985200,80,889
72837,985200,582,889
72838,985200,80,582
72839,985220,122,939
72840,985220,80,889
72841,985220,577,1485
72842,985240,122,939
72843,985240,577,1485
72844,985260,80,889
72845,985260,80,582
72846,985280,71,387
72847,985280,270,520
72848,985280,80,889
72849,985280,577,1485
72850,985300,577,1485
72851,985320,71,387
72852,985320,80,889
72853,985320,577,1485
72854,985340,577,1485
72855,985360,577,1485
72856,985380,71,387
72857,985380,577,1485
72858,985400,71,387
72859,985400,577,1485
72860,985420,131,160
72861,985420,577,1485
72862,985440,71,387
72863,985440,577,1485
72864,985460,71,387
72865,985460,80,889
72866,985460,577,1485
72867,985480,638,867
72868,985480,80,889
72869,985480,577,1485
72870,985500,71,387
72871,985500,577,1485
72872,985520,71,387
72873,985520,577,1485
72874,985540,270,520
72875,985540,577,1485
72876,985560,577,1485
72877,985580,270,420
72878,985580,577,1485
72879,985600,71,387
72880,985600,577,1485
72881,985620,119,270
72882,985620,577,1485
72883,985640,353,1067
72884,985640,119,270
72885,985640,577,1485
72886,985660,353,1067
72887,985660,424,634
72888,985660,119,270
72889,985660,577,1485
72890,985680,577,1485
72891,985680,119,270
72892,985680,55,985
72893,985680,119,520
72894,985680,615,1067
72895,985680,424,634
72896,985700,615,1067
72897,985700,119,270
72898,985700,55,985
72899,985700,424,634
72900,985720,615,1067
72901,985720,80,889
72902,985720,119,270
72903,985740,615,1067
72904,985740,119,270
72905,985740,424,634
72906,985760,615,1067
72907,985760,424,634
72908,985780,615,1067
72909,985800,615,1067
72910,985800,424,634
72911,985820,615,1067
72912,985820,424,634
72913,985820,71,387
72914,985820,413,874
72915,985840,71,387
72916,985840,615,1067
72917,985880,71,387
72918,985900,71,387
72919,985900,80,889
72920,985900,80,582
72921,985920,71,387
72922,985920,160,1342
72923,985920,80,582
72924,985920,80,889
72925,985940,71,387
72926,985940,80,889
72927,985940,80,582
72928,985960,71,387
72929,985980,71,387
72930,986000,71,387
72931,986020,387,1362
72932,986020,71,387
72933,986020,117,475
72934,986040,387,1362
72935,986040,71,1392
72936,986040,475,874
72937,986060,387,1392
72938,986060,387,1362
72939,986060,387,580
72940,986060,117,874
72941,986060,1362,1392
72942,986060,475,874
72943,986080,387,1392
72944,986080,580,1392
72945,986080,117,874
72946,986080,387,580
72947,986100,387,1392
72948,986100,580,1392
72949,986100,117,874
72950,986100,387,580
72951,986120,387,1392
72952,986120,487,1362
72953,986120,20,886
72954,986120,387,487
72955,986120,387,580
72956,986120,117,874
72957,986140,387,1392
72958,986140,615,1342
72959,986160,387,1392
72960,986180,387,1392
72961,986180,424,908
72962,986180,80,582
72963,986180,110,164
72964,986200,387,1392
72965,986200,80,582
72966,986200,110,164
72967,986220,387,1392
72968,986220,20,886
72969,986220,80,582
72970,986240,387,1392
72971,986240,20,886
72972,986240,577,1485
72973,986260,387,1392
72974,986260,20,886
72975,986260,110,164
72976,986260,577,1485
72977,986280,387,1392
72978,986280,20,886
72979,986280,119,270
72980,986280,110,164
72981,986280,577,1485
72982,986300,387,1392
72983,986300,577,1485
72984,986300,20,886
72985,986300,119,270
72986,986300,80,582
72987,986300,119,691
72988,986320,387,1392
72989,986320,1209,1492
72990,986320,18,650
72991,986320,577,1485
72992,986340,426,1245
72993,986340,387,1392
72994,986340,74,79
72995,986340,198,923
72996,986340,147,1245
72997,986340,577,1485
72998,986340,1209,1492
72999,986340,147,426
73000,986360,74,79
73001,986360,1209,1492
73002,986360,147,1245
73003,986360,577,1485
73004,986380,134,498
73005,986380,71,426
73006,986380,147,426
73007,986380,577,1485
73008,986400,426,1245
73009,986400,200,475
73010,986420,426,1245
73011,986420,200,475
73012,986420,55,110
73013,986420,71,147
73014,986420,80,582
73015,986440,426,1245
73016,986440,74,79
73017,986440,71,147
73018,986440,80,582
73019,986460,55,110
73020,986460,71,147
73021,986460,80,582
73022,986480,200,475
73023,986480,55,110
73024,986480,80,582
73025,986500,55,110
73026,986500,71,147
73027,986500,577,1485
73028,986520,461,874
73029,986520,577,1485
73030,986520,80,582
73031,986520,71,147
73032,986520,147,1362
73033,986520,55,110
73034,986520,475,874
73035,986540,71,147
73036,986540,80,582
73037,986540,475,874
73038,986540,577,1485
73039,986560,80,889
73040,986560,461,475
73041,986560,80,582
73042,986560,475,874
73043,986580,134,498
73044,986580,461,874
73045,986580,577,1485
73046,986580,80,582
73047,986580,71,147
73048,986580,74,498
73049,986580,55,110
73050,986580,475,874
73051,986600,426,1245
73052,986600,134,498
73053,986600,55,110
73054,986600,74,498
73055,986600,577,1485
73056,986620,426,1245
73057,986620,55,110
73058,986620,577,1485
73059,986640,55,985
73060,986640,577,1485
73061,986660,426,1245
73062,986660,71,426
73063,986660,55,985
73064,986660,71,147
73065,986660,74,498
73066,986660,55,110
73067,986680,577,1485
73068,986680,18,845
73069,986680,71,426
73070,986680,71,147
73071,986680,147,426
73072,986680,55,110
73073,986700,55,110
73074,986700,55,985
73075,986700,147,426
73076,986700,147,1245
73077,986720,55,110
73078,986720,80,889
73079,986720,147,426
73080,986740,74,498
73081,986740,80,889
73082,986740,147,426
73083,986740,577,1485
73084,986760,71,1245
73085,986760,55,985
73086,986760,71,147
73087,986760,147,426
73088,986760,74,498
73089,986760,55,110
73090,986780,74,498
73091,986780,80,889
73092,986780,71,147
73093,986780,147,426
73094,986800,147,1245
73095,986800,55,985
73096,986800,80,889
73097,986800,147,426
73098,986800,322,465
73099,986800,74,498
73100,986800,55,110
73101,986820,147,1245
73102,986820,525,582
73103,986820,80,889
73104,986820,71,147
73105,986820,147,426
73106,986820,74,498
73107,986820,55,110
73108,986840,55,985
73109,986840,122,420
73110,986840,80,582
73111,986840,525,582
73112,986840,80,525
73113,986840,80,889
73114,986840,74,498
73115,986860,74,498
73116,986860,55,985
73117,986860,80,582
73118,986860,525,582
73119,986880,20,1209
73120,986880,55,985
73121,986880,80,582
73122,986880,656,1492
73123,986880,80,889
73124,986880,74,498
73125,986880,55,110
73126,986900,387,1392
73127,986900,886,1209
73128,986900,55,985
73129,986900,80,582
73130,986900,74,498
73131,986900,55,110
73132,986920,55,985
73133,986920,80,582
73134,986920,525,582
73135,986920,80,889
73136,986920,74,498
73137,986920,55,110
73138,986940,74,498
73139,986940,387,1392
73140,986940,55,110
73141,986940,80,889
73142,986940,80,582
73143,986960,74,498
73144,986960,387,1392
73145,986960,80,582
73146,986960,71,1245
73147,986980,55,110
73148,986980,71,147
73149,986980,80,582
73150,987000,55,110
73151,987000,80,582
73152,987020,55,985
73153,987020,55,110
73154,987020,80,889
73155,987020,71,147
73156,987020,80,582
73157,987040,461,874
73158,987040,55,110
73159,987040,80,889
73160,987040,80,582
73161,987060,147,1245
73162,987080,387,1392
73163,987080,253,660
73164,987080,74,134
73165,987100,387,1392
73166,987100,253,660
73167,987100,55,985
73168,987100,80,582
73169,987100,74,134
73170,987100,55,110
73171,987120,387,1392
73172,987120,55,110
73173,987120,80,889
73174,987120,80,582
73175,987120,253,660
73176,987140,387,1392
73177,987140,55,110
73178,987140,80,889
73179,987140,80,582
73180,987140,461,874
73181,987160,80,889
73182,987160,80,582
73183,987180,18,845
73184,987180,461,874
73185,987180,55,110
73186,987180,80,582
73187,987200,134,498
73188,987200,18,845
73189,987200,80,582
73190,987200,642,1067
73191,987220,461,874
73192,987220,18,845
73193,987220,1067,1342
73194,987220,80,582
73195,987220,642,1342
73196,987220,642,1067
73197,987240,18,845
73198,987240,387,1392
73199,987240,74,498
73200,987240,80,582
73201,987240,642,1067
73202,987260,387,1392
73203,987260,79,134
73204,987260,80,582
73205,987260,642,1067
73206,987280,461,874
73207,987280,80,582
73208,987280,270,660
73209,987280,74,498
73210,987280,79,134
73211,987280,642,1067
73212,987300,461,874
73213,987300,80,582
73214,987300,74,498
73215,987300,55,110
73216,987300,79,134
73217,987300,642,1067
73218,987320,74,498
73219,987320,387,1392
73220,987320,270,660
73221,987320,642,1067
73222,987340,387,1392
73223,987340,18,845
73224,987340,80,582
73225,987340,270,660
73226,987340,74,498
73227,987340,642,1067
73228,987360,74,498
73229,987360,387,1392
73230,987380,74,498
73231,987380,461,874
73232,987400,74,498
73233,987400,80,889
73234,987400,71,147
73235,987400,80,582
73236,987420,80,889
73237,987420,71,147
73238,987420,577,1485
73239,987440,74,498
73240,987440,387,1392
73241,987440,71,147
73242,987440,147,426
73243,987440,577,1485
73244,987460,387,1392
73245,987460,55,985
73246,987460,134,372
73247,987460,71,147
73248,987460,147,426
73249,987460,74,498
73250,987480,387,1392
73251,987480,71,147
73252,987480,147,426
73253,987480,147,1245
73254,987480,577,1485
73255,987500,18,845
73256,987500,147,1245
73257,987500,577,1485
73258,987520,131,183
73259,987520,461,874
73260,987520,147,1245
73261,987520,577,1485
73262,987520,18,845
73263,987520,525,582
73264,987520,656,1492
73265,987520,147,426
73266,987540,80,889
73267,987540,147,426
73268,987540,147,1245
73269,987540,577,1485
73270,987560,71,147
73271,987560,160,1164
73272,987560,525,582
73273,987560,147,426
73274,987580,134,372
73275,987580,160,1164
73276,987580,147,426
73277,987600,160,1164
73278,987600,577,1485
73279,987600,525,582
73280,987600,71,147
73281,987600,147,426
73282,987600,74,498
73283,987620,74,498
73284,987620,420,445
73285,987620,160,1164
73286,987620,525,582
73287,987620,577,1485
73288,987640,74,498
73289,987640,80,582
73290,987640,525,582
73291,987640,577,1485
73292,987660,74,498
73293,987660,80,525
73294,987660,80,582
73295,987660,525,582
73296,987660,577,1485
73297,987680,131,183
73298,987680,74,498
73299,987680,322,424
73300,987680,80,582
73301,987680,577,1485
73302,987700,131,183
73303,987700,74,498
73304,987720,74,498
73305,987720,510,577
73306,987720,74,372
73307,987720,80,582
73308,987740,74,372
73309,987740,322,634
73310,987740,80,582
73311,987740,80,889
73312,987740,510,577
73313,987740,510,1485
73314,987760,74,372
73315,987760,80,582
73316,987760,80,889
73317,987760,253,923
73318,987760,510,577
73319,987760,510,1485
73320,987780,74,372
73321,987780,577,1485
73322,987780,80,582
73323,987780,525,582
73324,987780,80,889
73325,987780,510,577
73326,987780,424,908
73327,987800,74,372
73328,987800,80,582
73329,987800,577,1485
73330,987820,131,183
73331,987820,74,372
73332,987820,577,1485
73333,987820,55,985
73334,987820,525,582
73335,987820,80,889
73336,987820,55,110
73337,987840,74,372
73338,987840,577,1485
73339,987840,55,985
73340,987840,80,582
73341,987840,525,582
73342,987840,80,889
73343,987860,74,372
73344,987860,577,1485
73345,987860,55,985
73346,987860,80,582
73347,987860,525,582
73348,987860,80,889
73349,987880,74,372
73350,987880,577,1485
73351,987880,55,985
73352,987880,80,582
73353,987880,525,582
73354,987880,80,889
73355,987880,147,426
73356,987880,55,110
73357,987900,577,1485
73358,987900,55,985
73359,987900,80,582
73360,987900,525,582
73361,987900,80,889
73362,987900,55,110
73363,987920,55,110
73364,987920,55,985
73365,987920,80,582
73366,987920,525,582
73367,987940,147,1245
73368,987940,80,582
73369,987940,525,582
73370,987940,486,510
73371,987940,253,445
73372,987940,80,525
73373,987960,74,372
73374,987960,80,582
73375,987960,525,582
73376,987960,80,889
73377,987960,253,445
73378,987960,582,889
73379,987980,80,582
73380,988000,461,874
73381,988000,80,889
73382,988000,253,445
73383,988000,80,582
73384,988000,134,372
73385,988020,80,889
73386,988020,253,445
73387,988020,80,582
73388,988040,253,923
73389,988040,80,889
73390,988040,80,582
73391,988040,577,1485
73392,988060,80,889
73393,988080,55,110
73394,988080,80,889
73395,988100,80,582
73396,988100,577,1485
73397,988120,80,582
73398,988120,577,1485
73399,988140,577,1485
73400,988140,181,998
73401,988140,80,582
73402,988160,80,889
73403,988160,80,582
73404,988160,577,1485
73405,988180,80,889
73406,988180,119,660
73407,988180,80,582
73408,988200,122,894
73409,988200,656,1492
73410,988200,80,889
73411,988220,74,372
73412,988220,582,889
73413,988240,200,977
73414,988280,55,985
73415,988280,80,582
73416,988280,134,372
73417,988300,131,183
73418,988300,80,582
73419,988300,134,372
73420,988320,131,183
73421,988320,80,889
73422,988320,147,426
73423,988320,147,1245
73424,988340,131,183
73425,988340,18,845
73426,988340,80,582
73427,988360,55,985
73428,988360,80,889
73429,988360,59,790
73430,988360,80,582
73431,988380,874,977
73432,988380,80,889
73433,988380,59,790
73434,988380,80,582
73435,988400,74,498
73436,988400,80,889
73437,988400,59,790
73438,988420,74,498
73439,988420,18,845
73440,988420,80,889
73441,988440,74,498
73442,988440,80,889
73443,988440,181,998
73444,988440,147,426
73445,988460,181,998
73446,988460,55,985
73447,988460,134,372
73448,988460,80,889
73449,988460,147,426
73450,988460,74,498
73451,988480,181,998
73452,988480,18,845
73453,988480,134,372
73454,988480,80,889
73455,988480,147,426
73456,988480,55,110
73457,988500,74,498
73458,988500,18,845
73459,988500,80,889
73460,988500,147,426
73461,988520,131,183
73462,988520,74,498
73463,988520,80,889
73464,988520,55,985
73465,988520,147,426
73466,988540,131,183
73467,988540,80,889
73468,988540,55,985
73469,988560,131,183
73470,988560,74,498
73471,988560,80,889
73472,988560,55,985
73473,988580,131,183
73474,988580,74,498
73475,988580,80,889
73476,988580,55,985
73477,988580,520,882
73478,988600,131,183
73479,988600,80,889
73480,988600,55,985
73481,988620,80,889
73482,988620,55,985
73483,988640,117,520
73484,988660,117,520
73485,988660,80,889
73486,988680,74,498
73487,988680,117,520
73488,988680,80,889
73489,988680,147,426
73490,988700,18,845
73491,988700,117,520
73492,988700,147,426
73493,988720,80,889
73494,988720,147,426
73495,988740,117,520
73496,988740,80,889
73497,988740,147,426
73498,988760,74,498
73499,988760,55,110
73500,988760,80,889
73501,988780,55,110
73502,988780,80,889
73503,988800,74,498
73504,988800,55,110
73505,988800,80,582
73506,988820,131,183
73507,988820,74,498
73508,988820,55,110
73509,988820,80,582
73510,988820,582,889
73511,988840,74,498
73512,988840,55,110
73513,988860,131,183
73514,988860,387,1392
73515,988860,74,498
73516,988860,80,582
73517,988860,80,889
73518,988880,55,110
73519,988920,18,845
73520,988940,18,845
73521,988940,424,882
73522,988960,424,882
73523,988960,80,889
73524,988960,134,372
73525,988980,55,985
73526,989000,18,845
73527,989000,74,498
73528,989000,80,889
73529,989020,252,424
73530,989020,80,889
73531,989020,117,1260
73532,989020,295,626
73533,989040,122,270
73534,989040,80,889
73535,989040,117,1260
73536,989040,80,582
73537,989040,424,882
73538,989060,80,889
73539,989060,424,882
73540,989060,147,426
73541,989060,778,1260
73542,989060,475,1260
73543,989080,74,498
73544,989080,424,882
73545,989080,778,1260
73546,989080,80,889
73547,989080,147,426
73548,989100,198,660
73549,989100,80,889
73550,989100,80,582
73551,989100,147,426
73552,989100,778,1260
73553,989120,198,660
73554,989120,219,339
73555,989120,80,582
73556,989120,778,1260
73557,989120,80,889
73558,989120,424,882
73559,989140,74,498
73560,989140,198,660
73561,989140,134,372
73562,989140,147,426
73563,989140,80,582
73564,989160,74,498
73565,989160,198,660
73566,989160,80,889
73567,989160,778,1260
73568,989180,198,660
73569,989180,18,845
73570,989180,778,1260
73571,989180,134,372
73572,989180,80,889
73573,989180,147,426
73574,989200,198,660
73575,989200,295,909
73576,989200,80,889
73577,989200,295,626
73578,989220,131,183
73579,989220,198,660
73580,989220,295,909
73581,989220,778,1260
73582,989240,131,183
73583,989240,219,339
73584,989240,295,909
73585,989240,295,626
73586,989240,198,660
73587,989260,131,183
73588,989260,198,660
73589,989260,295,909
73590,989260,80,889
73591,989280,295,909
73592,989280,80,889
73593,989300,80,889
73594,989300,55,985
73595,989300,134,372
73596,989320,156,447
73597,989320,295,909
73598,989320,55,985
73599,989320,295,626
73600,989320,198,475
73601,989340,156,447
73602,989340,295,909
73603,989340,55,985
73604,989340,295,626
73605,989360,156,447
73606,989360,55,985
73607,989360,525,582
73608,989360,134,372
73609,989380,156,447
73610,989380,80,582
73611,989380,525,582
73612,989400,156,447
73613,989400,424,908
73614,989400,525,582
73615,989400,134,372
73616,989420,525,582
73617,989420,656,1492
73618,989420,147,426
73619,989420,119,253
73620,989440,74,498
73621,989440,55,110
73622,989440,656,1492
73623,989440,147,426
73624,989460,387,1392
73625,989460,252,882
73626,989460,55,985
73627,989460,525,582
73628,989460,270,475
73629,989460,147,426
73630,989460,74,498
73631,989480,656,1492
73632,989500,55,985
73633,989520,80,889
73634,989520,295,626
73635,989540,55,985
73636,989540,460,615
73637,989560,55,985
73638,989560,460,615
73639,989560,80,582
73640,989580,131,183
73641,989580,55,985
73642,989600,270,475
73643,989600,80,889
73644,989600,55,985
73645,989620,886,1492
73646,989620,80,889
73647,989620,55,985
73648,989620,134,372
73649,989640,80,889
73650,989660,80,889
73651,989680,270,475
73652,989680,80,889
73653,989700,55,110
73654,989700,80,889
73655,989720,270,475
73656,989720,55,110
73657,989720,80,889
73658,989740,55,110
73659,989740,270,520
73660,989740,80,889
73661,989760,270,475
73662,989760,270,520
73663,989760,55,110
73664,989760,80,889
73665,989760,80,582
73666,989780,80,582
73667,989780,270,475
73668,989780,270,520
73669,989780,80,889
73670,989780,295,694
73671,989780,55,110
73672,989800,270,475
73673,989800,270,520
73674,989800,80,889
73675,989800,80,582
73676,989800,295,694
73677,989820,475,520
73678,989820,80,582
73679,989820,270,475
73680,989820,80,889
73681,989820,270,520
73682,989820,55,110
73683,989840,270,520
73684,989840,387,1392
73685,989840,80,889
73686,989840,80,582
73687,989840,74,134
73688,989860,387,1392
73689,989860,80,582
73690,989860,270,445
73691,989860,80,889
73692,989860,55,110
73693,989860,134,372
73694,989880,55,110
73695,989900,270,475
73696,989900,55,110
73697,989900,79,134
73698,989900,134,372
73699,989920,270,475
73700,989920,387,1392
73701,989920,55,110
73702,989920,80,582
73703,989940,55,985
73704,989940,80,582
73705,989940,525,582
73706,989940,134,372
73707,989940,181,694
73708,989940,181,1260
73709,989960,80,525
73710,989960,387,1392
73711,989960,183,1238
73712,989960,80,582
73713,989960,55,110
73714,989980,387,1392
73715,989980,198,253
73716,989980,80,582
73717,990000,656,1492
73718,990000,80,889
73719,990020,270,475
73720,990020,55,110
73721,990020,656,1492
73722,990020,55,985
73723,990020,80,582
73724,990040,270,475
73725,990040,55,110
73726,990040,656,1492
73727,990040,55,985
73728,990040,80,582
73729,990060,387,1392
73730,990060,55,985
73731,990060,80,582
73732,990060,270,475
73733,990060,656,1492
73734,990060,55,110
73735,990080,270,475
73736,990080,656,1492
73737,990080,55,985
73738,990080,80,582
73739,990100,270,475
73740,990100,387,1392
73741,990100,252,882
73742,990100,80,889
73743,990100,80,582
73744,990120,270,475
73745,990120,80,582
73746,990140,270,475
73747,990140,387,1392
73748,990160,270,475
73749,990160,387,1392
73750,990160,74,372
73751,990160,55,985
73752,990160,18,845
73753,990180,270,475
73754,990180,387,1392
73755,990180,80,582
73756,990200,270,475
73757,990200,387,1392
73758,990200,55,110
73759,990200,80,582
73760,990200,134,372
73761,990220,270,475
73762,990220,387,1392
73763,990220,80,582
73764,990240,18,845
73765,990240,387,1392
73766,990240,252,882
73767,990240,80,582
73768,990260,270,475
73769,990260,387,1392
73770,990260,252,882
73771,990260,80,582
73772,990260,55,110
73773,990280,270,475
73774,990280,181,778
73775,990280,80,582
73776,990300,270,475
73777,990300,80,582
73778,990300,181,694
73779,990320,270,475
73780,990320,694,1260
73781,990320,55,110
73782,990320,181,1260
73783,990320,181,778
73784,990340,387,1392
73785,990340,80,889
73786,990340,322,634
73787,990340,80,582
73788,990340,110,985
73789,990360,387,1392
73790,990360,117,626
73791,990360,55,985
73792,990360,80,582
73793,990360,80,889
73794,990360,253,270
73795,990380,270,475
73796,990380,387,1392
73797,990380,80,889
73798,990380,80,582
73799,990400,387,1392
73800,990420,117,626
73801,990420,387,1392
73802,990420,134,372
73803,990440,117,626
73804,990440,387,1392
73805,990440,74,372
73806,990460,117,626
73807,990460,387,1392
73808,990460,55,164
73809,990460,134,372
73810,990480,387,1392
73811,990480,164,197
73812,990500,387,1392
73813,990500,181,778
73814,990500,134,372
73815,990520,74,372
73816,990520,181,778
73817,990540,55,164
73818,990540,181,778
73819,990560,55,164
73820,990580,80,582
73821,990600,387,1392
73822,990600,181,778
73823,990620,387,1392
73824,990620,615,1067
73825,990620,181,778
73826,990620,525,582
73827,990640,270,475
73828,990640,387,1392
73829,990640,615,1067
73830,990640,181,778
73831,990640,525,582
73832,990660,387,1392
73833,990660,615,1067
73834,990660,181,778
73835,990660,525,582
73836,990680,387,1392
73837,990680,615,1067
73838,990680,181,778
73839,990700,387,1392
73840,990700,615,1067
73841,990720,387,1392
73842,990720,181,778
73843,990720,55,985
73844,990720,525,582
73845,990720,615,1067
73846,990720,181,1260
73847,990740,387,1392
73848,990740,615,1067
73849,990740,181,1260
73850,990740,181,778
73851,990740,525,582
73852,990760,387,1392
73853,990760,181,778
73854,990760,55,985
73855,990760,525,582
73856,990760,615,1067
73857,990760,181,1260
73858,990780,270,475
73859,990780,387,1392
73860,990780,615,1067
73861,990780,295,909
73862,990780,638,867
73863,990800,270,475
73864,990800,615,1067
73865,990800,295,909
73866,990800,164,985
73867,990820,387,1392
73868,990820,295,909
73869,990820,181,778
73870,990820,525,582
73871,990820,80,582
73872,990840,387,1392
73873,990840,615,1067
73874,990840,295,909
73875,990840,164,985
73876,990840,80,582
73877,990860,387,1392
73878,990860,615,1067
73879,990860,164,985
73880,990860,55,197
73881,990860,525,582
73882,990880,387,1392
73883,990880,615,1067
73884,990900,387,1392
73885,990900,164,985
73886,990900,55,985
73887,990900,80,582
73888,990900,525,582
73889,990900,615,1067
73890,990920,63,894
73891,990920,387,1392
73892,990920,615,1067
73893,990920,80,582
73894,990920,525,582
73895,990940,387,1392
